region,occupation,year,value,id,occupation_id
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Техническое,2005,-352,KZ-SEV,tech
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Техническое,2010,-159,KZ-SEV,tech
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Техническое,2011,-348,KZ-SEV,tech
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Техническое,2007,-404,KZ-SEV,tech
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Техническое,2013,-202,KZ-SEV,tech
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Техническое,2015,-235,KZ-SEV,tech
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Техническое,2009,-302,KZ-SEV,tech
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Техническое,2008,-622,KZ-SEV,tech
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Техническое,2002,-609,KZ-SEV,tech
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Техническое,2001,-698,KZ-SEV,tech
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Техническое,2003,-338,KZ-SEV,tech
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Техническое,2016,-340,KZ-SEV,tech
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Техническое,2000,-588,KZ-SEV,tech
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Техническое,2006,57,KZ-SEV,tech
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Техническое,2017,-367,KZ-SEV,tech
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Юридическое ,2008,-198,KZ-SEV,law
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Юридическое ,2010,-13,KZ-SEV,law
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Юридическое ,2009,-86,KZ-SEV,law
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Юридическое ,2013,-43,KZ-SEV,law
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Юридическое ,2011,-76,KZ-SEV,law
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Юридическое ,2012,-51,KZ-SEV,law
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Юридическое ,2014,-72,KZ-SEV,law
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Юридическое ,2004,-82,KZ-SEV,law
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Юридическое ,2005,-63,KZ-SEV,law
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Юридическое ,2007,-53,KZ-SEV,law
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Юридическое ,2015,-66,KZ-SEV,law
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Юридическое ,2016,-94,KZ-SEV,law
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Юридическое ,2003,-65,KZ-SEV,law
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Юридическое ,2002,-62,KZ-SEV,law
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Юридическое ,2006,49,KZ-SEV,law
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Юридическое ,2001,-50,KZ-SEV,law
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Юридическое ,2000,-52,KZ-SEV,law
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Юридическое ,2017,-69,KZ-SEV,law
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Медицинское,2012,-94,KZ-SEV,med
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Медицинское,2010,-40,KZ-SEV,med
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Медицинское,2014,-80,KZ-SEV,med
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Медицинское,2004,-84,KZ-SEV,med
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Медицинское,2005,-13,KZ-SEV,med
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Медицинское,2007,-66,KZ-SEV,med
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Медицинское,2015,-68,KZ-SEV,med
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Медицинское,2008,-98,KZ-SEV,med
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Медицинское,2009,-58,KZ-SEV,med
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Медицинское,2013,-58,KZ-SEV,med
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Медицинское,2011,-61,KZ-SEV,med
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Медицинское,2000,-154,KZ-SEV,med
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Медицинское,2006,62,KZ-SEV,med
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Медицинское,2016,-70,KZ-SEV,med
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Медицинское,2003,-82,KZ-SEV,med
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Медицинское,2002,-141,KZ-SEV,med
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Медицинское,2001,-153,KZ-SEV,med
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Медицинское,2017,-83,KZ-SEV,med
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2012,-60,KZ-SEV,agro
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2009,-116,KZ-SEV,agro
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2007,-107,KZ-SEV,agro
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2011,-85,KZ-SEV,agro
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2015,-48,KZ-SEV,agro
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2008,-158,KZ-SEV,agro
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2013,-65,KZ-SEV,agro
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2014,-81,KZ-SEV,agro
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2004,-203,KZ-SEV,agro
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2005,-50,KZ-SEV,agro
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2002,-211,KZ-SEV,agro
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2010,-45,KZ-SEV,agro
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2016,-50,KZ-SEV,agro
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2000,-306,KZ-SEV,agro
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2006,75,KZ-SEV,agro
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2003,-195,KZ-SEV,agro
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2001,-309,KZ-SEV,agro
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2017,-51,KZ-SEV,agro
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Педагогическое ,2012,-204,KZ-SEV,teach
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Педагогическое ,2010,-110,KZ-SEV,teach
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Педагогическое ,2014,-276,KZ-SEV,teach
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Педагогическое ,2004,-295,KZ-SEV,teach
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Педагогическое ,2005,-121,KZ-SEV,teach
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Педагогическое ,2007,-329,KZ-SEV,teach
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Педагогическое ,2015,-197,KZ-SEV,teach
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Педагогическое ,2008,-522,KZ-SEV,teach
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Педагогическое ,2009,-219,KZ-SEV,teach
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Педагогическое ,2013,-203,KZ-SEV,teach
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Педагогическое ,2011,-214,KZ-SEV,teach
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Педагогическое ,2000,-345,KZ-SEV,teach
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Педагогическое ,2006,38,KZ-SEV,teach
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Педагогическое ,2016,-236,KZ-SEV,teach
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Педагогическое ,2003,-225,KZ-SEV,teach
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Педагогическое ,2002,-353,KZ-SEV,teach
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Педагогическое ,2001,-465,KZ-SEV,teach
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,Педагогическое ,2017,-248,KZ-SEV,teach
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Не указавшие ,2008,-13,KZ-PAV,unknown
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Не указавшие ,2005,-46,KZ-PAV,unknown
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Не указавшие ,2011,-4,KZ-PAV,unknown
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Не указавшие ,2009,-3,KZ-PAV,unknown
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Не указавшие ,2010,11,KZ-PAV,unknown
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Не указавшие ,2004,-65,KZ-PAV,unknown
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Не указавшие ,2007,-33,KZ-PAV,unknown
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Не указавшие ,2000,-31,KZ-PAV,unknown
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Не указавшие ,2006,-17,KZ-PAV,unknown
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Не указавшие ,2002,-78,KZ-PAV,unknown
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Не указавшие ,2001,-2,KZ-PAV,unknown
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Не указавшие ,2003,-4,KZ-PAV,unknown
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Техническое,2014,-479,KZ-PAV,tech
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Техническое,2004,-469,KZ-PAV,tech
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Техническое,2008,-443,KZ-PAV,tech
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Техническое,2011,-648,KZ-PAV,tech
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Техническое,2009,-478,KZ-PAV,tech
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Техническое,2012,-561,KZ-PAV,tech
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Техническое,2005,-275,KZ-PAV,tech
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Техническое,2007,-336,KZ-PAV,tech
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Техническое,2015,-524,KZ-PAV,tech
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Техническое,2013,-478,KZ-PAV,tech
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Техническое,2010,-315,KZ-PAV,tech
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Техническое,2002,-1668,KZ-PAV,tech
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Техническое,2016,-891,KZ-PAV,tech
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Техническое,2000,-2042,KZ-PAV,tech
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Техническое,2001,-1674,KZ-PAV,tech
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Техническое,2003,-577,KZ-PAV,tech
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Техническое,2006,-57,KZ-PAV,tech
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Техническое,2017,-960,KZ-PAV,tech
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2005,-46,KZ-PAV,construction
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2009,-34,KZ-PAV,construction
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2013,-38,KZ-PAV,construction
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2010,-5,KZ-PAV,construction
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2014,-20,KZ-PAV,construction
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2004,-29,KZ-PAV,construction
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2011,-32,KZ-PAV,construction
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2012,-48,KZ-PAV,construction
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2008,-21,KZ-PAV,construction
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2007,-9,KZ-PAV,construction
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2015,-28,KZ-PAV,construction
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2016,-55,KZ-PAV,construction
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2002,-188,KZ-PAV,construction
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2001,-149,KZ-PAV,construction
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2003,-78,KZ-PAV,construction
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2006,-12,KZ-PAV,construction
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2000,-227,KZ-PAV,construction
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2017,-28,KZ-PAV,construction
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Экономическое,2005,-81,KZ-PAV,economics
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Экономическое,2007,-115,KZ-PAV,economics
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Экономическое,2013,-170,KZ-PAV,economics
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Экономическое,2010,-105,KZ-PAV,economics
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Экономическое,2011,-209,KZ-PAV,economics
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Экономическое,2012,-227,KZ-PAV,economics
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Экономическое,2014,-228,KZ-PAV,economics
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Экономическое,2004,-117,KZ-PAV,economics
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Экономическое,2008,-194,KZ-PAV,economics
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Экономическое,2009,-194,KZ-PAV,economics
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Экономическое,2003,-137,KZ-PAV,economics
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Экономическое,2001,-455,KZ-PAV,economics
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Экономическое,2015,-243,KZ-PAV,economics
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Экономическое,2002,-410,KZ-PAV,economics
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Экономическое,2016,-352,KZ-PAV,economics
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Экономическое,2000,-531,KZ-PAV,economics
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Экономическое,2006,-12,KZ-PAV,economics
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Экономическое,2017,-415,KZ-PAV,economics
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Другое ,2008,-121,KZ-PAV,other
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Другое ,2007,-48,KZ-PAV,other
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Другое ,2009,-113,KZ-PAV,other
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Другое ,2013,-378,KZ-PAV,other
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Другое ,2010,-89,KZ-PAV,other
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Другое ,2015,-724,KZ-PAV,other
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Другое ,2014,-571,KZ-PAV,other
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Другое ,2004,-348,KZ-PAV,other
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Другое ,2011,-122,KZ-PAV,other
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Другое ,2005,-211,KZ-PAV,other
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Другое ,2001,-1113,KZ-PAV,other
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Другое ,2012,-337,KZ-PAV,other
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Другое ,2002,-881,KZ-PAV,other
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Другое ,2000,-1333,KZ-PAV,other
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Другое ,2003,-453,KZ-PAV,other
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Другое ,2006,-25,KZ-PAV,other
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Другое ,2016,-642,KZ-PAV,other
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Другое ,2017,-494,KZ-PAV,other
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Медицинское,2012,-65,KZ-PAV,med
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Медицинское,2008,-50,KZ-PAV,med
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Медицинское,2005,-40,KZ-PAV,med
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Медицинское,2007,-42,KZ-PAV,med
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Медицинское,2013,-42,KZ-PAV,med
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Медицинское,2011,-29,KZ-PAV,med
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Медицинское,2015,-90,KZ-PAV,med
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Медицинское,2014,-49,KZ-PAV,med
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Медицинское,2004,-48,KZ-PAV,med
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Медицинское,2009,-45,KZ-PAV,med
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Медицинское,2010,-5,KZ-PAV,med
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Медицинское,2002,-247,KZ-PAV,med
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Медицинское,2016,-99,KZ-PAV,med
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Медицинское,2006,-12,KZ-PAV,med
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Медицинское,2001,-331,KZ-PAV,med
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Медицинское,2003,-65,KZ-PAV,med
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Медицинское,2000,-432,KZ-PAV,med
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Медицинское,2017,-93,KZ-PAV,med
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Юридическое ,2014,-38,KZ-PAV,law
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Юридическое ,2004,-10,KZ-PAV,law
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Юридическое ,2013,-35,KZ-PAV,law
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Юридическое ,2010,-34,KZ-PAV,law
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Юридическое ,2008,-50,KZ-PAV,law
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Юридическое ,2005,-5,KZ-PAV,law
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Юридическое ,2009,-39,KZ-PAV,law
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Юридическое ,2011,-28,KZ-PAV,law
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Юридическое ,2012,-45,KZ-PAV,law
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Юридическое ,2007,-18,KZ-PAV,law
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Юридическое ,2015,-40,KZ-PAV,law
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Юридическое ,2002,-73,KZ-PAV,law
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Юридическое ,2001,-62,KZ-PAV,law
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Юридическое ,2016,-57,KZ-PAV,law
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Юридическое ,2000,-83,KZ-PAV,law
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Юридическое ,2006,3,KZ-PAV,law
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Юридическое ,2003,-18,KZ-PAV,law
ПАВЛОДАРСКАЯ ОБЛАСТЬ,Юридическое ,2017,-53,KZ-PAV,law
